Taxa,Taxonomy,Taxon
97e3d3a9571cf5a9627fa4637cecd022,Others,k__Fungi;p__Others;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidales_fam_Incertae_sedis;g__Rhizophlyctidales_gen_Incertae_sedis;s__Rhizophlyctidales_sp;sh__SH0863471.10FU
97eabab399d3e69846f7900edc2d7029,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium
9809657ea3aa84686e69064f177c7237,Others,k__Fungi
981fca147592fc290578de765139999f,Others,k__Fungi
98361d805be724353822dbff53f9bfee,Ascomycota,k__Fungi;p__Ascomycota
9900af5f3a7e258ae4e21a362e59fc6f,Ascomycota,k__Fungi;p__Ascomycota
997128faa62ada3bc20d0f1a641fc55b,Others,k__Fungi
99da6a1b67459ede048f2d8e2717b884,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Dothideomycetes_gen_Incertae_sedis;s__Dothideomycetes_sp;sh__SH0759135.10FU
99ffa94d8c21529ccc89ceb1c98c3606,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium;s__Purpureocillium_lilacinum;sh__SH0906256.10FU
9a35f63b0d1d4c1f8206c8ad5b80d53a,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__Myrothecium_sp;sh__SH0997403.10FU
9a6a2335b913ba9547de11ea1e8f1183,Ascomycota,k__Fungi;p__Ascomycota
9a6f2c19c3ec6b3bf7932fef9a4158f6,Others,k__Fungi;p__Others;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidales_fam_Incertae_sedis;g__Rhizophlyctidales_gen_Incertae_sedis;s__Rhizophlyctidales_sp;sh__SH0819047.10FU
9a7c2a124b464edead7a8404e7f4d90b,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae
9ab9a845fb258eb0f87c1a7584645e5a,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp;sh__SH1014420.10FU
9acd3412f4140512b9c05c84c1af86e2,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;g__Simocybe;s__Simocybe_haustellaris;sh__SH0861211.10FU
9b05d679a91697c74ce240659b549513,Ascomycota,k__Fungi;p__Ascomycota
9b169f1657f0380c0411ab29cd96a113,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_herodensis;sh__SH1863172.10FU
9b236210ce3eaf6ae1a6d8ae056e61ca,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales
9b8c5bf289ff9f88432aeb6e83d6c893,Others,k__Fungi
9bd30afd1e6b978261c15ed077795b0e,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__Hysterangium_sp
9bf3312610b35e3524f38aa961dfd0ae,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae
9c1928e17d09cf8f18db26b725a5e2e2,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae
9c3099832c5bf7c23f1ef534cee13eca,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae
9c48f78404d184f849ed770eb779bcea,Others,k__Fungi
9c57241e1976ca13fbb988244f99d34c,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium;s__Lecanicillium_psalliotae;sh__SH0740116.10FU
9cb1dc9e22c647e3de75e2595b786c18,Others,k__Fungi
9ccf397592aa1903330ca2ab18beeca4,Others,k__Fungi
9d0fec3c49ebf74b1167081ad23255f9,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Tympanidaceae;g__Tympanidaceae_gen_Incertae_sedis;s__Tympanidaceae_sp;sh__SH0945372.10FU
9d7da17f8609e585132631ea4366b63e,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_sp
9dc964cda1ec0cf09951e1aeecedbc0d,Others,k__Fungi;p__Others;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__GS05_fam_Incertae_sedis;g__GS05_gen_Incertae_sedis;s__GS05_sp;sh__SH0734880.10FU
9e386c2f4da7cd62c3d7bb14f8c23dee,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0906728.10FU
9e512ff464b6f702566961f14e3e73fd,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1000786.10FU
9e624ab47f456bebc5ee39e16d04a7bf,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthales_fam_Incertae_sedis;g__Diaporthales_gen_Incertae_sedis;s__Diaporthales_sp;sh__SH0907733.10FU
9e636713f01e7913208f1d3c4e9901ee,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma
9e72aeba9587f1cbfd3186c67e7f6690,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp;sh__SH1012786.10FU
9e802ca5878f0ed40b16f10baa2404d0,Others,k__Fungi
9e85dcc385efe8fdb5851cd9cab05c99,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus
9e86de3f3f76b57b0d17f890e6a7594f,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora
9eb5ecda76abdf6ac6370d9404a0b3da,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
9edb466dc04bcdeeb638ce99ed4a0327,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriaceae_gen_Incertae_sedis;s__Phaeosphaeriaceae_sp;sh__SH0772754.10FU
9ee68684fbc741e59612d283184f7779,Basidiomycota,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Oberwinklerozyma;s__Oberwinklerozyma_yarrowii;sh__SH0963908.10FU
9f095480ab1003a969786390af60880e,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes
9f47d87a1acd20ad9f7fe49833b9624b,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp
9f642c1b1a2499e7cd949950f45f9a5e,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Junewangiaceae;g__Junewangiaceae_gen_Incertae_sedis;s__Junewangiaceae_sp;sh__SH1020632.10FU
9f95ec6e796bc4e21005d3fd26a2bd22,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_sardiniae;sh__SH1873090.10FU
9fd511377ae0b17e7be10c7bd3a686aa,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Ramariopsis;s__Ramariopsis_sp
9fd6ff828890f7960b276849ab3ca380,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_fluviae;sh__SH1839573.10FU
9ffd04e270275f5f8517e78e3b48c83c,Ascomycota,k__Fungi;p__Ascomycota
9ffe0c2c90c902aaf6e340be1fd6db68,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Acrocalymmaceae;g__Acrocalymma;s__Acrocalymma_sp;sh__SH0968464.10FU
a01e0b58e0a51d9567876ba5756daa2e,Others,k__Fungi
a06138f1e988b5a0d44ad85b92003862,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Cucurbitariaceae_gen_Incertae_sedis;s__Cucurbitariaceae_sp
a0c88897a90e246e90359c8b00924b99,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
a0d8ec8cc0bcc1f4fb70e46d67ad100e,Glomeromycota,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp
a0e278d66302308f16c79a814179346b,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp
a0e3dbd94b4d8092982dec1eb49c1d76,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes_ord_Incertae_sedis;f__Leotiomycetes_fam_Incertae_sedis;g__Leotiomycetes_gen_Incertae_sedis;s__Leotiomycetes_sp;sh__SH0811632.10FU
a121f3b16f54c5c8315282ed445e985b,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Suillellus;s__Suillellus_luridus;sh__SH0750026.10FU
a187b1332b2e2e83bff1699e3bec7c12,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH0985590.10FU
a19e80b7a2cd343a534a4c8df7b40427,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0749780.10FU
a1a9f6a7dfe559f37917dbe0ca7c6910,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Clavicipitaceae_gen_Incertae_sedis;s__Clavicipitaceae_sp;sh__SH0894954.10FU
a24b42bed5136a9e3e03d25f2eaaf537,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola
a2525834800056d5368ace250a638ff7,Others,k__Fungi;p__Others;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp;sh__SH0745580.10FU
a274f87d9c0c7e639ab02e3d63285818,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0802820.10FU
a2d8d26790076ad71cf06241599bd6fc,Others,k__Fungi
a313f40de34ae1787e5cc4188a8f2f7b,Ascomycota,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dicranidion;s__Dicranidion_gracile;sh__SH1253909.10FU
a3532a65ee00b61f3116ca7046b105e4,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
a44bf7c7b1ceab99de4206470ddf3e20,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Anthostomella;s__Anthostomella_sepelibilis;sh__SH0961991.10FU
a459e0c786ce5fd001a3a87a2e2cdfb4,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus
a46461ada6a33d13fdeafc0934969a24,Basidiomycota,k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Ceraceosorales;f__Ceraceosoraceae;g__Ceraceosorus;s__Ceraceosorus_sp;sh__SH0844292.10FU
a48bf66c15361ca88338126bf75f856c,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Wardomycopsis;s__Wardomycopsis_humicola;sh__SH0977428.10FU
a48e5d4498b12b1f56c5a52e3494b809,Ascomycota,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Orbiliales_gen_Incertae_sedis;s__Orbiliales_sp
a4a159eae5bd0b02f8144b2baf9e5a3f,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Arthropsis;s__Arthropsis_hispanica;sh__SH0784653.10FU
a4ad104b01aa7179202c539e904af381,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_atroviride;sh__SH1026127.10FU
a4ba8b68129c47da4eaecacde15bec7b,Ascomycota,k__Fungi;p__Ascomycota
a4bf972639a2595663977fb7af261875,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
a4c2e33e16e4273bb27e83e4b1487b5b,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__Ceramothyrium;s__Ceramothyrium_carniolicum;sh__SH0989445.10FU
a4cd46a1997d6237ae3a6b8463069092,Others,k__Fungi
a511474c20060113c4aa6f3c69164e5e,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae
a53f35d6fc89061bc3837fbefdce2a31,Ascomycota,k__Fungi;p__Ascomycota
a5407d3c806b2ca7b6fb899c68c2f60d,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiaceae_gen_Incertae_sedis;s__Sporormiaceae_sp;sh__SH0789803.10FU
a54faa2a65345d1f95922079824eb95c,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp
a55c3c9ad0135254e2fa28db7166f303,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Trechisporales_fam_Incertae_sedis;g__Trechisporales_gen_Incertae_sedis;s__Trechisporales_sp;sh__SH0955248.10FU
a55e5c6db3d248269e178b764b3d4edb,Ascomycota,k__Fungi;p__Ascomycota
a570e989f060217ccac2f9e5c92fe5f8,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp;sh__SH0832622.10FU
a575f3fd83026a8beefa1a2f226a436a,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp;sh__SH0821562.10FU
a5993086802304a08c47136c88d96ebd,Ascomycota,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Ostropales_fam_Incertae_sedis;g__Ostropales_gen_Incertae_sedis;s__Ostropales_sp;sh__SH0737148.10FU
a5ac1c8603ff5f45fc2b66174e0ddfc1,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Nakataea;s__Nakataea_sp;sh__SH0846608.10FU
a5e7356ea5d23e41c6b34f57d6671b11,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Caespitomonium;s__Caespitomonium_euphorbiae;sh__SH0928280.10FU
a5e7fa98e771b364b669fd5e19b056d5,Others,k__Fungi
a615fc409664b62aecf66377b7b87b29,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Clavicipitaceae_gen_Incertae_sedis;s__Clavicipitaceae_sp;sh__SH0955008.10FU
a61ed21d25fc3b829d9b556d48330492,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
a62e7d06d2ae29965aaada48623e97e4,Others,k__Fungi
a671b2b68964505c8dcdf8575c828ee0,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletaceae_gen_Incertae_sedis;s__Boletaceae_sp;sh__SH0864655.10FU
a69cb01207393df85773d834e599d02f,Others,k__Fungi;p__Others;c__Others_cls_Incertae_sedis;o__Others_ord_Incertae_sedis;f__Others_fam_Incertae_sedis;g__Others_gen_Incertae_sedis;s__Others_sp
a6ede89d1640aef9eaafa6aa6bc64647,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0749780.10FU
a6eec13a072fb548c4dbd155e5f9b621,Others,k__Fungi
a71db7c5bc64c7338e71ee4f6bf9da42,Others,k__Fungi
a72acbf27b3880cc34a6bc0f389bd849,Ascomycota,k__Fungi;p__Ascomycota;c__GS35;o__GS35_ord_Incertae_sedis;f__GS35_fam_Incertae_sedis;g__GS35_gen_Incertae_sedis;s__GS35_sp;sh__SH0840630.10FU
a73152ece51bbb6f246263c3a95ca9b1,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Pezizellaceae;g__Mollisina;s__Mollisina_sp;sh__SH0948741.10FU
a73c674269769b2d303d267405eca62a,Basidiomycota,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae
a7aebe81fc3736a5c93d862e96edde17,Ascomycota,k__Fungi;p__Ascomycota
a7b5c46d3d6a3ff010696f9c9b303840,Basidiomycota,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Tremellales_gen_Incertae_sedis;s__Tremellales_sp;sh__SH0739988.10FU
a7f8e9b5562028b4728b7524ac206f79,Others,k__Fungi
a80daac3f070a9e015c97ce0abcfadbb,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae
a896ad9b7bd1b084928ebf908a4457ca,Others,k__Fungi
a8ca30fabc8f24301b6a44e7843dd64d,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__Pyrenochaeta_sp
a8d38a56c9aee5caf4fabb3c8dd177ee,Mortierellomycota,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp
a8d9b503255d36e4ccb613ac15c3e635,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp
a93491259c178a35019b5dcd102ed6b1,Others,k__Fungi
a93db9ce7eace0b5487fb6b798632232,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Xylariales_gen_Incertae_sedis;s__Xylariales_sp;sh__SH0840735.10FU
a976a8e05fdbd2a0b833ee6cfc66f9c0,Ascomycota,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium
a97e897646f27fa1d7fe595802909baf,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Aphanocladium;s__Aphanocladium_album;sh__SH0906205.10FU
a9d0fad2ab59357fd0be338af3e8e09f,Others,k__Fungi
a9d37fc6ff0669248caa5892f869983c,Ascomycota,k__Fungi;p__Ascomycota
aa0d61aedf665142ffd4647c28032477,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Dissoconiaceae;g__Dissoconium
aa42d0ebade9d82e826c6233d480a2cb,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Verruconis;s__Verruconis_sp;sh__SH0966290.10FU
aa6e17df7f38754ce8ca02455153bc72,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__Myrothecium_sp;sh__SH0997403.10FU
aa8ce025f5f1f160b80e72fa5b87d10e,Ascomycota,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Pseudocoleophoma;s__Pseudocoleophoma_sp;sh__SH0959756.10FU
aa99d76cc86d19b71e29c90ae08bb730,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales
aab5e6ae999745ee40d3d83ac59b18e4,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales
aae3794fe6ca576261c588576ae855e9,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Collarina;s__Collarina_sp;sh__SH0906068.10FU
aaf40de0c502ae49f602135934d43cc9,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_verrucosa;sh__SH1868260.10FU
ab86dac8c6569ca11b8bdfa647841fed,Ascomycota,k__Fungi;p__Ascomycota
ab908e64a379bb4623996a4fdeec7b25,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp;sh__SH0962085.10FU
ab939eb7838cc1044bf536a58f8ed17f,Ascomycota,k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0854745.10FU
ab98e17af51c9fcf6f3935321bc7b402,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae
abe42664c191bc96d3d4ba9c095c599d,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH0990130.10FU
ac13533f6ac5d4f9b01e4d16d953c8a1,Ascomycota,k__Fungi;p__Ascomycota
ac215c2b1628d139ef16a0d85bf21a05,Basidiomycota,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidiaceae_gen_Incertae_sedis;s__Bulleribasidiaceae_sp;sh__SH0761768.10FU
ac357570b06b2323e1491e5508509a48,Others,k__Fungi
ace4ff018f783fc3b53975518aa28e51,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae
ace53e28e4535a77d86ecf97539f05ff,Ascomycota,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales
ad17d31990703e8e55267c7aa7856e18,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes
ad23153a15837b298fe775f4e5c5df9e,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae
ad24f9b31e42599972641e8408b1d1f1,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Trichocomaceae_gen_Incertae_sedis;s__Trichocomaceae_sp;sh__SH0901221.10FU
ad2fc7b034272493c38b6c286739189c,Ascomycota,k__Fungi;p__Ascomycota
ad48d8c3720f28ef734da920b4c8306e,Others,k__Fungi;p__Others;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0883190.10FU
ad5b4698efbdcfb242189cc721852df1,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp;sh__SH0970191.10FU
ad6a6a248c01c7b49317f6b752bbe256,Others,k__Fungi
ad7bd25d041d36c88f06f82db35559e9,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0990074.10FU
ad9663bc02c5017ec181723b026783f1,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_sp;sh__SH1026033.10FU
ad96f83095f8ba749a9d458758979c02,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Sporocadaceae;g__Seiridium
adaad8e1cc2c2e5d6b8274d9a2b55d31,Ascomycota,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia
adcd54e689646a9eb7ea0ff923cca483,Others,k__Fungi;p__Others;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolales_fam_Incertae_sedis;g__Basidiobolales_gen_Incertae_sedis;s__Basidiobolales_sp;sh__SH0954048.10FU
aded4311ddf378b4436216eee6dbc65f,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricaceae_gen_Incertae_sedis;s__Agaricaceae_sp;sh__SH0732744.10FU
adf80ecdcb658bb7fc49ce685b39fbcf,Others,k__Fungi
ae20791108d1f3e7af7986866a9af1b9,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae
ae23b8fc23761dbdab4179f5f725ea4f,Basidiomycota,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_subdestricta;sh__SH0765504.10FU
ae283a718724501ba7c57411ee1ee9ce,Ascomycota,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thyronectria
ae406c83fdd7fc5ddbe61fcfaa8dd3d0,Others,k__Fungi
ae86b24d551c0ea026a7beb73f30c6ea,Ascomycota,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces
aeab1d58f1acf692a1ce641a9ff29c0f,Others,k__Fungi
